05:37:03.304 : RiddlerController.RiddleForm.RiddleForm()-started
05:37:03.361 : RiddlerController.RiddleForm.RiddleForm()-ended
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-started
05:37:03.374 : RiddlerController.RiddleForm.extraInitializations()-ended
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:37:03.375 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:37:04.316 : RiddleController.Form1.activateRiddle()
05:37:04.318 : RiddleController.Form1.activateRiddle()-before rf.show()
05:37:04.383 : RiddleController.Form1.activateRiddle()-after rf.show()
05:37:04.384 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:37:04.403 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:37:04.404 : After Run
05:40:26.694 : RiddlerController.RiddleForm.RiddleForm()-started
05:40:26.740 : RiddlerController.RiddleForm.RiddleForm()-ended
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-started
05:40:26.746 : RiddlerController.RiddleForm.extraInitializations()-ended
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-started
05:40:26.747 : RiddlerController.RiddleOnlyLetter.setup_riddle()-ended
05:40:27.700 : RiddleController.Form1.activateRiddle()
05:40:27.701 : RiddleController.Form1.activateRiddle()-before rf.show()
05:40:27.747 : RiddlerController.RiddleOnlyLetter.RiddleOnlyLetter_Load()-started
05:40:27.763 : RiddleController.Form1.activateRiddle()-after rf.show()
05:40:27.764 : RiddlerController.RiddleOnlyLetter.display_riddle()-started
05:40:27.787 : RiddlerController.RiddleOnlyLetter.display_riddle()-ended
05:40:27.787 : After Run
05:44:53.045 : RiddlerController.RiddleForm.RiddleForm()-started
05:44:53.088 : RiddlerController.RiddleForm.RiddleForm()-ended
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-started
05:44:53.093 : RiddlerController.RiddleForm.extraInitializations()-ended
05:44:54.056 : RiddleController.Form1.activateRiddle()
05:44:54.058 : RiddleController.Form1.activateRiddle()-before rf.show()
05:44:54.115 : RiddleController.Form1.activateRiddle()-after rf.show()
05:44:54.116 : After Run
05:45:12.903 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:12.948 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:12.952 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:12.953 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:13.913 : RiddleController.Form1.activateRiddle()
05:45:13.914 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:13.971 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:13.973 : After Run
05:45:52.137 : RiddlerController.RiddleForm.RiddleForm()-started
05:45:52.169 : RiddlerController.RiddleForm.RiddleForm()-ended
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-started
05:45:52.173 : RiddlerController.RiddleForm.extraInitializations()-ended
05:45:52.174 : RiddlerController.RiddleForm.setup_riddle()-started
05:45:52.175 : RiddlerController.RiddleForm.setup_riddle()-ended
05:45:53.154 : RiddleController.Form1.activateRiddle()
05:45:53.156 : RiddleController.Form1.activateRiddle()-before rf.show()
05:45:53.203 : RiddleController.Form1.activateRiddle()-after rf.show()
05:45:53.204 : After Run
05:46:00.877 : RiddleForm_KeyDown(e.KeyCode=Z, e.KeyValue=90)
08:57:20.659 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.690 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.692 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.722 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.723 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.755 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.757 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.788 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.790 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.821 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.823 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.853 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.855 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.886 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.888 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.919 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.921 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.953 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.954 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:20.984 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:20.986 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.018 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.019 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.050 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.052 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.083 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.084 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.116 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.117 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.149 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.150 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.181 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.183 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.214 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.215 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.247 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.249 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.280 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.281 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.312 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.314 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.345 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.346 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.378 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.379 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.411 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.412 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.443 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.444 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.476 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.478 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.509 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.511 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.542 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.544 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.574 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.576 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.609 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.610 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.639 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.641 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.673 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.674 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.705 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.707 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.738 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.739 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:57:21.771 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=J, e.KeyValue=74)
08:57:21.772 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=J, e.KeyValue=74)
08:59:59.155 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=Space, e.KeyValue=32)
08:59:59.156 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=Space, e.KeyValue=32)
08:59:59.158 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.159 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
08:59:59.650 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.684 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.715 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.749 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.781 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.814 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.846 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.879 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.912 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.944 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
08:59:59.976 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.009 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.044 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.075 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.108 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.140 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.173 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.206 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.266 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.266 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:00:00.295 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.303 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.336 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.369 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.401 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.435 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.468 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.501 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.534 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.567 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.599 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.632 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.668 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.698 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.730 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.763 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.796 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.829 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.862 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.895 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.927 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.960 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:00.994 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.025 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.058 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.090 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.124 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.157 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.189 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.222 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.255 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.288 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.345 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.347 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:00:01.377 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.384 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.417 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.450 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.483 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.516 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.550 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.582 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.615 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.648 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.681 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.713 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.746 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.779 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.811 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.845 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.877 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.910 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.942 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:01.977 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.008 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.041 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.073 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.106 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.139 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.172 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.205 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.238 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.270 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.305 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.336 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.369 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.420 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.421 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:00:02.459 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.469 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.498 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.531 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.564 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.598 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.632 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.663 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.696 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.728 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.762 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.794 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.827 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.860 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.892 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.926 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.960 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:02.991 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.024 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.056 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.089 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.122 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.155 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.188 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.221 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.253 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.288 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.319 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.351 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.384 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.417 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.450 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.521 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.523 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:00:03.559 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.579 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.612 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.645 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.680 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.712 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.744 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.777 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.810 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.842 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.875 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.909 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.943 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:03.973 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:05.986 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:05.987 : SuspenderLib.EnglishSingleLetterForm.check_keystroke(e.KeyCode=M, e.KeyValue=77)
09:00:06.482 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.516 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.547 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.580 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.613 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.645 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.679 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.712 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.744 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.777 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.810 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.844 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.876 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.908 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.940 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:06.974 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
09:00:07.006 : SuspenderLib.answer_richTextBox_KeyDown(e.KeyCode=M, e.KeyValue=77)
